transaction_id,user_id,newid,diary_newid,survey_source,payee,amount,date,day_of_week,category,family_size,has_children
md_05570,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,37.69,2016-02-22,Monday,Household Supplies,,
md_05571,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,10.0,2016-02-22,Monday,Household Supplies,,
md_05572,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.75,2016-02-22,Monday,Household Supplies,,
md_05573,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,27.99,2016-02-22,Monday,Utilities,,
md_05574,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,30.0,2016-02-19,Friday,Other,,
md_05575,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.67,2016-02-19,Friday,Savings,,
md_05576,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,12.99,2016-02-18,Thursday,Household Supplies,,
md_05577,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.34,2016-02-18,Thursday,Household Supplies,,
md_05578,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.35,2016-02-18,Thursday,Savings,,
md_05579,moneydata_user,MONEYDATA,,moneydata,ARRIVA TRAINS WALE,73.5,2016-02-17,Wednesday,Travel,,
md_05580,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,21.16,2016-02-17,Wednesday,Household Supplies,,
md_05581,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,19.99,2016-02-17,Wednesday,Household Supplies,,
md_05582,moneydata_user,MONEYDATA,,moneydata,LNK ARRIVA TRAINS,50.0,2016-02-16,Tuesday,Other,,
md_05583,moneydata_user,MONEYDATA,,moneydata,O2,18.92,2016-02-16,Tuesday,Clothing,,
md_05584,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.92,2016-02-16,Tuesday,Savings,,
md_05585,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,21.09,2016-02-15,Monday,Household Supplies,,
md_05586,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,7.0,2016-02-15,Monday,Household Supplies,,
md_05587,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.99,2016-02-15,Monday,Household Supplies,,
md_05588,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,20.0,2016-12-02,Friday,Other,,
md_05589,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-11-02,Wednesday,Other,,
md_05590,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2016-10-02,Sunday,Savings,,
md_05591,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,17.99,2016-09-02,Friday,Household Supplies,,
md_05592,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,5.0,2016-09-02,Friday,Household Supplies,,
md_05593,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2016-08-02,Tuesday,Insurance,,
md_05594,moneydata_user,MONEYDATA,,moneydata,A.MEADOWCROFT,90.0,2016-08-02,Tuesday,Other,,
md_05595,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,100.0,2016-05-02,Monday,Other,,
md_05596,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,100.0,2016-04-02,Saturday,Other,,
md_05597,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.25,2016-04-02,Saturday,Savings,,
md_05598,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,8.75,2016-03-02,Wednesday,Household Supplies,,
md_05599,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2016-03-02,Wednesday,Insurance,,
md_05600,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-02-02,Tuesday,Other,,
md_05601,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.33,2016-02-02,Tuesday,Savings,,
md_05602,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2016-01-02,Saturday,Utilities,,
md_05603,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,26.55,2016-01-02,Saturday,Household Supplies,,
md_05604,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,19.28,2016-01-02,Saturday,Household Supplies,,
md_05605,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.84,2016-01-02,Saturday,Household Supplies,,
md_05606,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2016-01-02,Saturday,Rent / Mortgage,,
md_05607,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,122.0,2016-01-02,Saturday,Utilities,,
md_05608,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2016-01-02,Saturday,Utilities,,
md_05609,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,14.5,2016-01-02,Saturday,Utilities,,
md_05610,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2016-01-02,Saturday,Utilities,,
md_05611,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-01-02,Saturday,Utilities,,
md_05612,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-01-02,Saturday,Savings,,
md_05613,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.85,2016-01-02,Saturday,Savings,,
md_05614,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.15,2016-01-29,Friday,Household Supplies,,
md_05615,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-01-29,Friday,Other,,
md_05616,moneydata_user,MONEYDATA,,moneydata,UNIV & COL UNION,22.37,2016-01-29,Friday,Other,,
md_05617,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.32,2016-01-27,Wednesday,Savings,,
md_05618,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,17.17,2016-01-26,Tuesday,Household Supplies,,
md_05619,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.99,2016-01-26,Tuesday,Household Supplies,,
md_05620,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,7.98,2016-01-26,Tuesday,Household Supplies,,
md_05621,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.9,2016-01-26,Tuesday,Household Supplies,,
md_05622,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.64,2016-01-26,Tuesday,Household Supplies,,
md_05623,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2016-01-26,Tuesday,Other,,
md_05624,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.39,2016-01-25,Monday,Savings,,
md_05625,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-01-22,Friday,Other,,
md_05626,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,20.41,2016-01-22,Friday,Other,,
md_05627,moneydata_user,MONEYDATA,,moneydata,HILTON HTL UNIV OF,682.61,2016-01-22,Friday,Travel,,
md_05628,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,16.91,2016-01-21,Thursday,Utilities,,
md_05629,moneydata_user,MONEYDATA,,moneydata,NON-STG CASH FEE,2.0,2016-01-21,Thursday,Other,,
md_05630,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,2.16,2016-01-21,Thursday,Other,,
md_05631,moneydata_user,MONEYDATA,,moneydata,*UNIVERSITY OF HOU,72.51,2016-01-21,Thursday,Travel,,
md_05632,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.55,2016-01-20,Wednesday,Savings,,
md_05633,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-01-19,Tuesday,Other,,
md_05634,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.52,2016-01-19,Tuesday,Other,,
md_05635,moneydata_user,MONEYDATA,,moneydata,UNITED  016260,17.45,2016-01-19,Tuesday,Travel,,
md_05636,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2016-01-19,Tuesday,Savings,,
md_05637,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-01-18,Monday,Other,,
md_05638,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,4.55,2016-01-18,Monday,Other,,
md_05639,moneydata_user,MONEYDATA,,moneydata,HOLIDAY INN HOUSTO,152.2,2016-01-18,Monday,Travel,,
md_05640,moneydata_user,MONEYDATA,,moneydata,O2,16.62,2016-01-18,Monday,Clothing,,
md_05641,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.94,2016-12-01,Thursday,Savings,,
md_05642,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-11-01,Tuesday,Other,,
md_05643,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.55,2016-11-01,Tuesday,Other,,
md_05644,moneydata_user,MONEYDATA,,moneydata,HOUSTON GEORGE BUS,18.59,2016-11-01,Tuesday,Travel,,
md_05645,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2016-11-01,Tuesday,Other,,
md_05646,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,0.51,2016-11-01,Tuesday,Other,,
md_05647,moneydata_user,MONEYDATA,,moneydata,UNITED  016260,17.18,2016-11-01,Tuesday,Travel,,
md_05648,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,14.29,2016-11-01,Tuesday,Household Supplies,,
md_05649,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.16,2016-11-01,Tuesday,Savings,,
md_05650,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,34.99,2016-08-01,Monday,Household Supplies,,
md_05651,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,7.85,2016-08-01,Monday,Household Supplies,,
md_05652,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2016-08-01,Monday,Other,,
md_05653,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2016-08-01,Monday,Insurance,,
md_05654,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.2,2016-08-01,Monday,Savings,,
md_05655,moneydata_user,MONEYDATA,,moneydata,JS ONLINE GROCERY,231.6,2016-07-01,Friday,Groceries,,
md_05656,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,16.2,2016-07-01,Friday,Household Supplies,,
md_05657,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,100.0,2016-07-01,Friday,Other,,
md_05658,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.77,2016-07-01,Friday,Savings,,
md_05659,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,11.75,2016-06-01,Wednesday,Household Supplies,,
md_05660,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,5.5,2016-06-01,Wednesday,Household Supplies,,
md_05661,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,3.98,2016-06-01,Wednesday,Household Supplies,,
md_05662,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,100.0,2016-05-01,Sunday,Other,,
md_05663,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.15,2016-05-01,Sunday,Savings,,
md_05664,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2016-04-01,Friday,Utilities,,
md_05665,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,8.99,2016-04-01,Friday,Household Supplies,,
md_05666,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.86,2016-04-01,Friday,Household Supplies,,
md_05667,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2016-04-01,Friday,Rent / Mortgage,,
md_05668,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,122.0,2016-04-01,Friday,Utilities,,
md_05669,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2016-04-01,Friday,Utilities,,
md_05670,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2016-04-01,Friday,Insurance,,
md_05671,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,14.5,2016-04-01,Friday,Utilities,,
md_05672,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2016-04-01,Friday,Utilities,,
md_05673,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.12,2016-04-01,Friday,Utilities,,
md_05674,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2016-04-01,Friday,Savings,,
md_05675,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.97,2016-04-01,Friday,Savings,,
md_05676,moneydata_user,MONEYDATA,,moneydata,LNK THE COOPERATIV,40.0,2016-04-01,Friday,Other,,
md_05677,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,26.93,2015-12-31,Thursday,Household Supplies,,
md_05678,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,8.97,2015-12-31,Thursday,Household Supplies,,
md_05679,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,8.36,2015-12-31,Thursday,Household Supplies,,
md_05680,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.55,2015-12-31,Thursday,Household Supplies,,
md_05681,moneydata_user,MONEYDATA,,moneydata,PAYPAL *CARL DAVIE,47.22,2015-12-31,Thursday,Other,,
md_05682,moneydata_user,MONEYDATA,,moneydata,UNIV & COL UNION,22.37,2015-12-31,Thursday,Other,,
md_05683,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,3.39,2015-12-31,Thursday,Savings,,
md_05684,moneydata_user,MONEYDATA,,moneydata,LUSH RETAIL LTD,47.29,2015-12-30,Wednesday,Clothing,,
md_05685,moneydata_user,MONEYDATA,,moneydata,SPORTSDIRECT 141,19.99,2015-12-30,Wednesday,Clothing,,
md_05686,moneydata_user,MONEYDATA,,moneydata,EXOTICA,13.14,2015-12-30,Wednesday,Groceries,,
md_05687,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.2,2015-12-30,Wednesday,Household Supplies,,
md_05688,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.98,2015-12-30,Wednesday,Household Supplies,,
md_05689,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,3.94,2015-12-30,Wednesday,Household Supplies,,
md_05690,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,2.07,2015-12-30,Wednesday,Household Supplies,,
md_05691,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.21,2015-12-30,Wednesday,Savings,,
md_05692,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,117.99,2015-12-29,Tuesday,Household Supplies,,
md_05693,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS - SWANS,22.85,2015-12-29,Tuesday,Groceries,,
md_05694,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,32.95,2015-12-29,Tuesday,Household Supplies,,
md_05695,moneydata_user,MONEYDATA,,moneydata,CO-OP GROUP FOOD,19.0,2015-12-29,Tuesday,Groceries,,
md_05696,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,12.0,2015-12-29,Tuesday,Household Supplies,,
md_05697,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.13,2015-12-24,Thursday,Savings,,
md_05698,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.87,2015-12-23,Wednesday,Household Supplies,,
md_05699,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2015-12-23,Wednesday,Savings,,
md_05700,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.2,2015-12-22,Tuesday,Household Supplies,,
md_05701,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2015-12-22,Tuesday,Other,,
md_05702,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.54,2015-12-22,Tuesday,Savings,,
md_05703,moneydata_user,MONEYDATA,,moneydata,ODEON/BOOKIT,26.0,2015-12-21,Monday,Entertainment,,
md_05704,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,17.99,2015-12-21,Monday,Household Supplies,,
md_05705,moneydata_user,MONEYDATA,,moneydata,UNITED AIR  016936,117.7,2015-12-21,Monday,Travel,,
md_05706,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,29.68,2015-12-21,Monday,Household Supplies,,
md_05707,moneydata_user,MONEYDATA,,moneydata,GODADDY COM EUROPE,12.2,2015-12-21,Monday,Other,,
md_05708,moneydata_user,MONEYDATA,,moneydata,EXPEDIA 1104152727,10.0,2015-12-21,Monday,Travel,,
md_05709,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.97,2015-12-21,Monday,Household Supplies,,
md_05710,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.92,2015-12-21,Monday,Household Supplies,,
md_05711,moneydata_user,MONEYDATA,,moneydata,VIRGIN MEDIA PYMTS,37.78,2015-12-21,Monday,Utilities,,
md_05712,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.65,2015-12-21,Monday,Savings,,
md_05713,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.28,2015-12-18,Friday,Household Supplies,,
md_05714,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.07,2015-12-18,Friday,Household Supplies,,
md_05715,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.01,2015-12-17,Thursday,Savings,,
md_05716,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.99,2015-12-16,Wednesday,Household Supplies,,
md_05717,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,40.0,2015-12-16,Wednesday,Other,,
md_05718,moneydata_user,MONEYDATA,,moneydata,O2,17.42,2015-12-16,Wednesday,Clothing,,
md_05719,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.11,2015-12-16,Wednesday,Savings,,
md_05720,moneydata_user,MONEYDATA,,moneydata,PUB ON THE POND,28.99,2015-12-15,Tuesday,Dining Out,,
md_05721,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,13.9,2015-12-15,Tuesday,Household Supplies,,
md_05722,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2015-12-15,Tuesday,Other,,
md_05723,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.15,2015-12-15,Tuesday,Savings,,
md_05724,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,21.99,2015-12-14,Monday,Household Supplies,,
md_05725,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,5.98,2015-12-14,Monday,Household Supplies,,
md_05726,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,7.88,2015-12-14,Monday,Household Supplies,,
md_05727,moneydata_user,MONEYDATA,,moneydata,WIKIMEDIA,2.0,2015-12-14,Monday,Other,,
md_05728,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.64,2015-12-14,Monday,Savings,,
md_05729,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,119.99,2015-11-12,Thursday,Household Supplies,,
md_05730,moneydata_user,MONEYDATA,,moneydata,SUSU TRADING LTD,44.53,2015-11-12,Thursday,Home Improvement,,
md_05731,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,14.85,2015-11-12,Thursday,Household Supplies,,
md_05732,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,3.99,2015-11-12,Thursday,Household Supplies,,
md_05733,moneydata_user,MONEYDATA,,moneydata,43,200.0,2015-10-12,Monday,Other,,
md_05734,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.29,2015-10-12,Monday,Savings,,
md_05735,moneydata_user,MONEYDATA,,moneydata,AMAZON MKTPLACE PM,10.74,2015-09-12,Saturday,Household Supplies,,
md_05736,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.7,2015-09-12,Saturday,Household Supplies,,
md_05737,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.27,2015-09-12,Saturday,Household Supplies,,
md_05738,moneydata_user,MONEYDATA,,moneydata,SKYPE SUBSCRIPTION,10.0,2015-09-12,Saturday,Utilities,,
md_05739,moneydata_user,MONEYDATA,,moneydata,LV LIFE,37.12,2015-09-12,Saturday,Insurance,,
md_05740,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.17,2015-08-12,Wednesday,Savings,,
md_05741,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,23.99,2015-07-12,Sunday,Household Supplies,,
md_05742,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,13.36,2015-07-12,Sunday,Household Supplies,,
md_05743,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,11.99,2015-07-12,Sunday,Household Supplies,,
md_05744,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,3.87,2015-07-12,Sunday,Household Supplies,,
md_05745,moneydata_user,MONEYDATA,,moneydata,NON-STG PURCH FEE,1.0,2015-07-12,Sunday,Other,,
md_05746,moneydata_user,MONEYDATA,,moneydata,NON-STG TRANS FEE,6.23,2015-07-12,Sunday,Other,,
md_05747,moneydata_user,MONEYDATA,,moneydata,ACTIVATORME,208.38,2015-07-12,Sunday,Clothing,,
md_05748,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,9.24,2015-07-12,Sunday,Household Supplies,,
md_05749,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.23,2015-07-12,Sunday,Savings,,
md_05750,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,7.74,2015-04-12,Sunday,Household Supplies,,
md_05751,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.03,2015-04-12,Sunday,Household Supplies,,
md_05752,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.8,2015-04-12,Sunday,Savings,,
md_05753,moneydata_user,MONEYDATA,,moneydata,JS ONLINE GROCERY,266.6,2015-03-12,Thursday,Groceries,,
md_05754,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,4.6,2015-03-12,Thursday,Household Supplies,,
md_05755,moneydata_user,MONEYDATA,,moneydata,ASSURANT INTER LTD,35.56,2015-03-12,Thursday,Insurance,,
md_05756,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.17,2015-03-12,Thursday,Savings,,
md_05757,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,10.83,2015-02-12,Thursday,Household Supplies,,
md_05758,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.15,2015-02-12,Thursday,Savings,,
md_05759,moneydata_user,MONEYDATA,,moneydata,ACCOUNT FEE,9.95,2015-01-12,Monday,Utilities,,
md_05760,moneydata_user,MONEYDATA,,moneydata,AMAZON SVCS EUROPE,6.6,2015-01-12,Monday,Household Supplies,,
md_05761,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.25,2015-01-12,Monday,Household Supplies,,
md_05762,moneydata_user,MONEYDATA,,moneydata,NATWEST BANK,828.49,2015-01-12,Monday,Rent / Mortgage,,
md_05763,moneydata_user,MONEYDATA,,moneydata,CC SWANSEA C.TAX,122.0,2015-01-12,Monday,Utilities,,
md_05764,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY GAS,43.0,2015-01-12,Monday,Utilities,,
md_05765,moneydata_user,MONEYDATA,,moneydata,DWR CYMRU W WATER,14.5,2015-01-12,Monday,Utilities,,
md_05766,moneydata_user,MONEYDATA,,moneydata,GOOD ENERGY LTD,13.0,2015-01-12,Monday,Utilities,,
md_05767,moneydata_user,MONEYDATA,,moneydata,TV LICENCE MBP,12.18,2015-01-12,Monday,Utilities,,
md_05768,moneydata_user,MONEYDATA,,moneydata,ESAVINGS ACCOUNT,300.0,2015-01-12,Monday,Savings,,
md_05769,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,1.34,2015-01-12,Monday,Savings,,
md_05770,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,11.99,2015-11-30,Monday,Household Supplies,,
md_05771,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.95,2015-11-30,Monday,Household Supplies,,
md_05772,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,5.49,2015-11-30,Monday,Household Supplies,,
md_05773,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.99,2015-11-30,Monday,Household Supplies,,
md_05774,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.24,2015-11-30,Monday,Household Supplies,,
md_05775,moneydata_user,MONEYDATA,,moneydata,UNIV & COL UNION,22.37,2015-11-30,Monday,Other,,
md_05776,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.75,2015-11-30,Monday,Savings,,
md_05777,moneydata_user,MONEYDATA,,moneydata,SAINSBURYS - SWANS,12.25,2015-11-27,Friday,Groceries,,
md_05778,moneydata_user,MONEYDATA,,moneydata,SBY  SWANSEA UPL C,50.0,2015-11-26,Thursday,Clothing,,
md_05779,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,0.52,2015-11-26,Thursday,Savings,,
md_05780,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,22.54,2015-11-25,Wednesday,Household Supplies,,
md_05781,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.94,2015-11-25,Wednesday,Household Supplies,,
md_05782,moneydata_user,MONEYDATA,,moneydata,LOYD WALES UNIV SW,50.0,2015-11-25,Wednesday,Other,,
md_05783,moneydata_user,MONEYDATA,,moneydata,SAVE THE CHANGE,2.71,2015-11-25,Wednesday,Savings,,
md_05784,moneydata_user,MONEYDATA,,moneydata,AMAZON UK RETAIL,7.99,2015-11-24,Tuesday,Household Supplies,,
md_05785,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,7.39,2015-11-24,Tuesday,Household Supplies,,
md_05786,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,6.59,2015-11-24,Tuesday,Household Supplies,,
md_05787,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,2.25,2015-11-24,Tuesday,Household Supplies,,
md_05788,moneydata_user,MONEYDATA,,moneydata,AMAZON UK MARKETPL,1.07,2015-11-24,Tuesday,Household Supplies,,
